pair_id,article_id,outlet_id,outlet,date,category,target_uid,target_full_name,target_group,target_bloc,role_bucket,match_type,rank,role(source/patient/agent),label(pos/neg/neu),held_seat,gov_tenure,surname_misattrib,disambig_drop,in_analysis,frame_conflict,frame_human_interest,frame_economic,frame_morality,frame_responsibility,dominant
2106548::PA609332,2106548,10,Les Echos,2025-01-14,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,4.5108571209279734e+18,source,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,1.0,economic
2106614::PA330240,2106614,10,Les Echos,2025-01-21,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,1.3992878436907305e+19,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
2106832::PA722190,2106832,10,Les Echos,2025-01-08,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.5031919706164865e+19,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2106992::PA267285,2106992,10,Les Echos,2025-01-27,Politique,PA267285,Laurent Wauquiez,DR,right,source_like,full_name,9.756611147507612e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
2107193::PA720614,2107193,10,Les Echos,2025-01-19,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,4.504311853477027e+17,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2107534::PA720614,2107534,10,Les Echos,2025-01-05,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,1.7787734874845243e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
2107663::PA720614,2107663,10,Les Echos,2025-01-10,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.53080254682829e+19,agent,pos,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2108462::PA720614,2108462,10,Les Echos,2025-01-03,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.0040761042100244e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2122170::PA1567,2122170,10,Les Echos,2025-02-02,Politique,PA1567,Jérôme Guedj,SOC,left,plain,full_name,1.3072895281334596e+19,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
2158816::PA795318,2158816,10,Les Echos,2025-02-03,Politique,PA795318,Louis Boyard,LFI-NFP,left,plain,full_name,1.676395823197954e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2159987::PA842141,2159987,10,Les Echos,2025-02-10,Politique,PA842141,Élisabeth de Maistre,DR,right,plain,full_name,4.375839415625676e+18,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2164051::PA267285,2164051,10,Les Echos,2025-02-25,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,1.0699059732253295e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2164107::PA609332,2164107,10,Les Echos,2025-02-16,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,1.2844498904611674e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2164181::PA722190,2164181,10,Les Echos,2025-02-13,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.1371011179296664e+19,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2164366::PA609332,2164366,10,Les Echos,2025-02-05,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,6.611037061855143e+18,agent,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
2164484::PA267285,2164484,10,Les Echos,2025-02-13,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.6415235149165152e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2164548::PA720614,2164548,10,Les Echos,2025-02-19,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.274334178373661e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2164570::PA267285,2164570,10,Les Echos,2025-02-05,Politique,PA267285,Laurent Wauquiez,DR,right,source_like,full_name,1.1942782484799148e+19,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2164579::PA722190,2164579,10,Les Echos,2025-02-15,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,6.550808431137395e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2165458::PA267285,2165458,10,Les Echos,2025-02-17,Politique,PA267285,Laurent Wauquiez,DR,right,source_like,full_name,2.091240224682545e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2229569::PA267285,2229569,10,Les Echos,2025-03-18,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,1.6751174847593155e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2230138::PA719930,2230138,10,Les Echos,2025-03-13,Politique,PA719930,Boris Vallaud,SOC,left,plain,full_name,1.6228617953226648e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2230138::PA609332,2230138,10,Les Echos,2025-03-13,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,1.7479989337643118e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2230275::PA719930,2230275,10,Les Echos,2025-03-12,Politique,PA719930,Boris Vallaud,SOC,left,plain,full_name,2.8961415469175183e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2230448::PA720614,2230448,10,Les Echos,2025-03-12,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,7.765114218264735e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2230557::PA720614,2230557,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.2678820560527606e+19,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2230591::PA720614,2230591,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.6519389381317405e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,human_interest
2230626::PA720614,2230626,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.608648722421136e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2230650::PA720614,2230650,10,Les Echos,2025-03-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.407434330247965e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2230677::PA720614,2230677,10,Les Echos,2025-03-18,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.1348537101277176e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2230714::PA720614,2230714,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.4492017152905535e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,human_interest
2230814::PA720614,2230814,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.434480133364188e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2230933::PA720614,2230933,10,Les Echos,2025-03-20,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,1.2589724908722074e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
2231035::PA267285,2231035,10,Les Echos,2025-03-24,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.535925317033125e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2231129::PA267285,2231129,10,Les Echos,2025-03-13,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.7577378856995428e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2231164::PA720614,2231164,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.1766364824884568e+17,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2231200::PA720614,2231200,10,Les Echos,2025-03-28,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.9415374461559127e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2231323::PA720614,2231323,10,Les Echos,2025-03-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.0385874993069e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2231582::PA720614,2231582,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,1.1605001989602126e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2231593::PA609332,2231593,10,Les Echos,2025-03-07,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,1.7367649363715203e+18,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2231597::PA720614,2231597,10,Les Echos,2025-03-28,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.613960149721802e+17,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2233033::PA720614,2233033,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.4415069646956534e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2267731::PA720614,2267731,10,Les Echos,2025-04-08,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.2168153512870033e+19,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2273536::PA720614,2273536,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,5.484008530732274e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2292809::PA720614,2292809,10,Les Echos,2025-04-04,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.1352295113344582e+19,patient,pos,True,False,False,False,True,1.0,1.0,0.0,1.0,0.0,conflict
2313817::PA722190,2313817,10,Les Echos,2025-04-29,Société,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.8190861191292113e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2313877::PA1654,2313877,10,Les Echos,2025-04-17,Politique,PA1654,François Hollande,SOC,left,plain,surname_only,1.268414656309175e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
2315253::PA267285,2315253,10,Les Echos,2025-04-18,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.1104337316109865e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315262::PA722190,2315262,10,Les Echos,2025-04-06,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,2.353378024650273e+18,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315382::PA267285,2315382,10,Les Echos,2025-04-29,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,8.001207291723548e+18,agent,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,1.0,economic
2315406::PA720614,2315406,10,Les Echos,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,3.3790602289670723e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2315436::PA609332,2315436,10,Les Echos,2025-04-11,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,9.812814276222423e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2315490::PA609332,2315490,10,Les Echos,2025-04-04,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,1.176392501599862e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315506::PA722190,2315506,10,Les Echos,2025-04-03,Politique,PA722190,Gabriel Attal,EPR,centre,source_like,full_name,7.423867648264556e+18,agent,pos,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2315506::PA720614,2315506,10,Les Echos,2025-04-03,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,6.896656294010379e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2315523::PA720614,2315523,10,Les Echos,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,9.559935936234482e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315525::PA720614,2315525,10,Les Echos,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,5.259691368931341e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2315538::PA720614,2315538,10,Les Echos,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.5723866975704842e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315541::PA720614,2315541,10,Les Echos,2025-04-03,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.76099547931599e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315544::PA720614,2315544,10,Les Echos,2025-03-31,International,PA720614,Marine Le Pen,RN,far_right,source_like,surname_only,9.216846102350456e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2315546::PA720614,2315546,10,Les Echos,2025-04-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.5929494594631422e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315700::PA720614,2315700,10,Les Echos,2025-03-31,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.1552323817155656e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315714::PA267285,2315714,10,Les Echos,2025-04-09,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.3600599095845884e+19,agent,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315729::PA720614,2315729,10,Les Echos,2025-04-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.0180730400871686e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2315794::PA720614,2315794,10,Les Echos,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,surname_only,5.894611825590287e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2315801::PA720614,2315801,10,Les Echos,2025-04-06,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.2156545673501071e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
2315882::PA267285,2315882,10,Les Echos,2025-04-09,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,2.5102270524099753e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
2315941::PA720614,2315941,10,Les Echos,2025-04-06,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,8.397206415371469e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2316031::PA267285,2316031,10,Les Echos,2025-04-09,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.093510110964981e+19,agent,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2316160::PA720614,2316160,10,Les Echos,2025-04-04,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.0890050788360583e+19,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2316255::PA720614,2316255,10,Les Echos,2025-04-01,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.1559750192887362e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2316935::PA267285,2316935,10,Les Echos,2025-04-17,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,1.3439853119434338e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2317129::PA720614,2317129,10,Les Echos,2025-04-26,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.2897427861007104e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2317704::PA721908,2317704,10,Les Echos,2025-04-18,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,full_name,1.642533767620723e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2329015::PA720614,2329015,10,Les Echos,2025-04-04,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.5673001427020704e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,responsibility
2395440::PA609332,2395440,10,Les Echos,2025-06-06,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,8.492472340089454e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2395473::PA609332,2395473,10,Les Echos,2025-06-05,Politique,PA609332,Olivier Faure,SOC,left,plain,surname_only,5.234903417606831e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2395531::PA719930,2395531,10,Les Echos,2025-06-01,Politique,PA719930,Boris Vallaud,SOC,left,plain,surname_only,1.1158744161691394e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2395531::PA609332,2395531,10,Les Echos,2025-06-01,Politique,PA609332,Olivier Faure,SOC,left,plain,surname_only,9.105523278809362e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2395670::PA330240,2395670,10,Les Echos,2025-06-26,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,1.2198078790764167e+19,agent,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2395759::PA722190,2395759,10,Les Echos,2025-06-29,Politique,PA722190,Gabriel Attal,EPR,centre,source_like,full_name,8.642391024619393e+17,source,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,1.0,economic
2395879::PA720614,2395879,10,Les Echos,2025-06-09,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,5.305231852232817e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2395944::PA719938,2395944,10,Les Echos,2025-06-23,Politique,PA719938,Marc Fesneau,DEM,centre,plain,full_name,7.998111085222207e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2395995::PA722190,2395995,10,Les Echos,2025-06-18,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,3.6469723588911053e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2396009::PA609332,2396009,10,Les Echos,2025-06-06,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,1.0443251448799502e+18,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2396049::PA720614,2396049,10,Les Echos,2025-06-19,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,6.186867313572097e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2396088::PA720614,2396088,10,Les Echos,2025-06-25,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,1.675241358341544e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2396177::PA720614,2396177,10,Les Echos,2025-06-06,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.1751483465919953e+19,patient,pos,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
2407640::PA721908,2407640,10,Les Echos,2025-07-02,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,full_name,1.4115858857267925e+19,source,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,1.0,economic
2409088::PA721234,2409088,10,Les Echos,2025-06-25,Économie,PA721234,Maud Petit,DEM,centre,plain,full_name,6.824829075990371e+18,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2424564::PA642695,2424564,10,Les Echos,2025-07-25,Politique,PA642695,Éric Bothorel,EPR,centre,source_like,full_name,6.595423732054634e+18,agent,neu,True,True,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
2426930::PA267285,2426930,10,Les Echos,2025-07-02,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.8349378464632019e+19,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
2432959::PA267285,2432959,10,Les Echos,2025-02-04,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.3048930416675934e+19,patient,neg,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
2433055::PA609332,2433055,10,Les Echos,2025-02-02,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,1.2413927785151089e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2437163::PA722190,2437163,10,Les Echos,2025-08-23,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,1.1627540940520028e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2437176::PA722190,2437176,10,Les Echos,2025-08-01,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,8.900787185636003e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
2438862::PA942,2438862,10,Les Echos,2025-09-23,Politique,PA942,Charles de Courson,LIOT,centre,source_like,full_name,1.4790754473215291e+19,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
2439208::PA1567,2439208,10,Les Echos,2025-09-09,Politique,PA1567,Jérôme Guedj,SOC,left,plain,full_name,1.3842609483916913e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,responsibility
2448119::PA720614,2448119,10,Les Echos,2025-09-19,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,7.3714314659998e+18,patient,neg,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
