article_id,frame_conflict_gpt_oss,frame_human_interest_gpt_oss,frame_economic_gpt_oss,frame_morality_gpt_oss,frame_responsibility_gpt_oss,frame_conflict_mistral,frame_human_interest_mistral,frame_economic_mistral,frame_morality_mistral,frame_responsibility_mistral,frame_conflict_llama,frame_human_interest_llama,frame_economic_llama,frame_morality_llama,frame_responsibility_llama,dominant_gpt_oss,dominant_mistral,dominant_llama
1165974,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,conflict,human_interest,conflict
1166811,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1166846,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
116801,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,conflict,conflict,conflict
116809,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,human_interest,conflict,conflict
117041,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
117062,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,conflict,conflict,conflict
11709,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
117309,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
117330,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
117580,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
117604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
117724,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
117743,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
117785,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
117874,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
117895,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
117908,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
117994,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
118008,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
118032,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,none,conflict,human_interest
1180380,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,conflict,responsibility,conflict
1181016,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1181024,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181033,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,conflict,conflict,conflict
1181036,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
1181051,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1181052,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1181067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1181085,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,none,economic,conflict
1181087,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1181095,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,human_interest,human_interest,human_interest
1181099,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,responsibility,none,conflict
1181101,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,human_interest,human_interest,conflict
1181112,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,morality,conflict,conflict
1181113,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181114,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,none,responsibility,human_interest
1181116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
1181127,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181130,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1181136,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1181137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1181145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1181149,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1181151,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,responsibility,responsibility,human_interest
1181167,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1181175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1181188,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
118120,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181204,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1181207,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181217,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1181221,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,human_interest,none,conflict
118124,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181241,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
1181256,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
118129,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1181309,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1181312,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1181321,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1181347,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
1181349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1181350,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,economic,responsibility,responsibility
1181351,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,economic,conflict,conflict
1181354,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1181355,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,responsibility,economic,responsibility
118136,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1181360,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181361,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
1181367,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,conflict,morality,human_interest
1181400,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,conflict,morality,conflict
1181406,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181410,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,human_interest,none,conflict
1181413,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181415,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,conflict,conflict,conflict
1181420,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181427,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181431,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181437,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1181444,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181448,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181450,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1181452,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1181474,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,human_interest,human_interest,human_interest
1181484,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,morality,none,conflict
1181485,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,conflict,none,conflict
1181491,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
1181494,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,conflict,none,conflict
1181495,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1181499,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,human_interest,conflict,conflict
1181509,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181513,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181514,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181519,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181532,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181535,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,responsibility,none,human_interest
1181544,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,human_interest,economic,human_interest
1181549,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,responsibility,responsibility,human_interest
1181554,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181555,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181556,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,none,human_interest,conflict
1181557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
1181564,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181571,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
1181574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1181581,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,none,conflict,conflict
1181583,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1181594,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1181597,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181600,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1181603,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181605,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,human_interest,conflict,conflict
1181614,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181619,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181620,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181622,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,human_interest,none,conflict
1181625,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181628,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181632,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1181633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conflict,none,none
1181634,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,conflict,none,conflict
1181641,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181655,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
1181664,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181666,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181671,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,conflict,none,human_interest
1181676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1181681,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181685,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,responsibility,morality,conflict
1181686,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,morality,conflict,conflict
1181687,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,responsibility,conflict,none
1181700,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181702,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181705,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,responsibility,responsibility,human_interest
1181711,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181719,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
1181720,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
1181733,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181749,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,responsibility
1181753,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181754,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,human_interest,none,conflict
1181756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1181761,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
1181764,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181766,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,conflict,responsibility,responsibility
1181771,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,conflict,conflict,conflict
1181776,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1181796,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,conflict,conflict,conflict
1181805,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181806,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181809,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181815,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
1181827,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,none,responsibility,human_interest
1181828,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1181835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
1181859,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1181870,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1181873,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,conflict,conflict,conflict
1181889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1181893,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,conflict,morality,conflict
1181894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1181895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1181896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1181900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1181905,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181914,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,human_interest,conflict,conflict
1181916,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,conflict,conflict,conflict
1181930,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,conflict,none,human_interest
1181931,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1181934,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181936,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181942,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1181943,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1181944,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,morality,human_interest,human_interest
1181947,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181948,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
1181953,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,morality,morality,conflict
1181954,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1181960,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,conflict,conflict,conflict
1181961,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,responsibility,responsibility,conflict
1181963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1181967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1181968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,none,conflict,none
1181972,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1181973,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1181976,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181979,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181980,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,none,conflict,none
1181987,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181990,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1181991,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1181999,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1182000,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1182002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1182004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1182005,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,none,responsibility,conflict
1182011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1182016,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1182021,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,morality,conflict,conflict
1182023,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,morality,conflict,conflict
1182025,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182032,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
1182038,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,conflict,conflict,conflict
1182040,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1182042,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182046,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182049,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1182058,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,conflict,economic,responsibility
1182065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1182077,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182085,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,responsibility
1182088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1182096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
118210,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,none,conflict,conflict
1182105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1182108,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182111,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182113,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182127,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,conflict,conflict,conflict
1182131,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182135,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,morality,conflict,conflict
1182136,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182138,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
118214,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,conflict,conflict,conflict
1182146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1182153,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182166,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
118217,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,human_interest,conflict,conflict
1182178,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,conflict,conflict,conflict
1182196,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1182200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1182219,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1182227,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182248,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,none,conflict,conflict
1182256,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182257,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1182267,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182269,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182271,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,none,responsibility,conflict
1182278,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,human_interest,conflict,conflict
1182280,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182281,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182290,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182301,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,responsibility,none,none
1182303,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
1182310,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,morality,conflict,morality
1182319,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1182322,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182326,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1182327,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1182337,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182340,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,conflict,morality,responsibility
1182342,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1182346,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182350,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182351,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1182367,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,human_interest,responsibility,responsibility
1182369,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,responsibility,none,responsibility
1182384,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1182385,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182387,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1182392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1182393,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
118240,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,morality,morality,morality
1182439,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
1182440,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
1182445,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1182460,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182468,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,conflict,conflict,conflict
1182472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1182474,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1182481,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1182482,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1182485,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,conflict,responsibility,conflict
1182487,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1182496,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none,none,conflict
1182509,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1182511,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,human_interest,human_interest,human_interest
1182515,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1182517,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1182523,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,human_interest,conflict,human_interest
1182526,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1182528,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
118253,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,none,morality,conflict
1182532,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,none,conflict,conflict
1182534,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1182535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1182542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1182544,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,human_interest,human_interest,human_interest
1182548,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1182555,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
